ID,Value
31932163,Humans
31932163,Neck
31932163,"Skin Diseases, Papulosquamous"
31937162,"Child, Preschool"
31937162,Dyspnea
31937162,Humans
31937162,Male
31937162,Nasopharynx
31937162,Neoadjuvant Therapy
31937162,Neurofibromatosis 1
31937162,Neurofibrosarcoma
31937162,Oropharynx
31937162,"Tomography, X-Ray Computed"
31937165,"Administration, Oral"
31937165,Adrenal Cortex Hormones
31937165,Adult
31937165,Bromocriptine
31937165,"Diagnosis, Differential"
31937165,Female
31937165,Granulomatous Mastitis
31937165,Humans
31937173,Acanthamoeba
31937173,Acyclovir
31937173,"Administration, Ophthalmic"
31937173,Adult
31937173,Anti-Bacterial Agents
31937173,Antiviral Agents
31937173,Female
31937173,Humans
31937173,Keratitis
31937173,Male
31937173,Simplexvirus
31937173,Staphylococcus epidermidis
31937173,Tobramycin
31937178,Adult
31937178,Aged
31937178,"Aged, 80 and over"
31937178,Blood Vessels
31937178,"Diagnosis, Differential"
31937178,Female
31937178,Humans
31937178,Leiomyomatosis
31937178,Middle Aged
31937178,Neoplasm Metastasis
31937178,Uterine Neoplasms
31937257,Adult
31937257,Child
31937257,"Diabetes Mellitus, Type 2"
31937257,Exons
31937257,Female
31937257,Frameshift Mutation
31937257,Genetic Linkage
31937257,Genetic Predisposition to Disease
31937257,Genetic Testing
31937257,Hearing Loss
31937257,Humans
31937257,Iran
31937257,Male
31937257,Membrane Proteins
31937257,Optic Atrophy
31937257,Pedigree
31937257,Phenotype
31937257,Point Mutation
31937257,Wolfram Syndrome
31937257,Young Adult
31937339,Aged
31937339,Animals
31937339,Aortic Valve
31937339,Aortic Valve Insufficiency
31937339,Cattle
31937339,"Echocardiography, Transesophageal"
31937339,Heart Valve Prosthesis
31937339,Heart Valve Prosthesis Implantation
31937339,Hemorheology
31937339,Humans
31937339,Male
31937339,Reoperation
31937339,Stents
31937367,Humans
31937367,Male
31937367,Mediastinal Diseases
31937367,Middle Aged
31937367,Thoracoscopy
31937367,Thymus Hyperplasia
31937367,Thyroglobulin
31937367,Thyroid Epithelial Cells
31937367,Thyroid Neoplasms
31937367,Thyroidectomy
31939325,Coronary Angiography
31939325,Coronary Occlusion
31939325,Coronary Vessels
31939325,Dextrocardia
31939325,Electrocardiography
31939325,Humans
31939325,Male
31939325,Middle Aged
31939325,ST Elevation Myocardial Infarction
31939325,Situs Inversus
31939512,Animals
31939512,Anthelmintics
31939512,Brazil
31939512,Child
31939512,"Drug Therapy, Combination"
31939512,Eosinophilia
31939512,Humans
31939512,Male
31939512,Meningitis
31939512,Neuroschistosomiasis
31939512,Praziquantel
31939512,Schistosoma mansoni
31939512,Steroids
31939512,Treatment Outcome
31939513,Acetazolamide
31939513,Adolescent
31939513,Aftercare
31939513,Bariatric Surgery
31939513,Diuretics
31939513,Fundus Oculi
31939513,Headache
31939513,Humans
31939513,Male
31939513,"Obesity, Morbid"
31939513,Papilledema
31939513,Pseudotumor Cerebri
31939513,Spinal Puncture
31939513,Treatment Outcome
31939513,Weight Loss
31939527,Humans
31939527,Male
31939527,"Purpura, Thrombocytopenic, Idiopathic"
31939527,"Radiography, Panoramic"
31939527,Situs Inversus
31939527,"Tomography, X-Ray Computed"
31939527,Young Adult
26352850,Anodontia
26352850,Bicuspid
26352850,Bone Screws
26352850,Cephalometry
26352850,Child
26352850,Dental Arch
26352850,Diastema
26352850,Female
26352850,Gingivoplasty
26352850,Humans
26352850,Miniaturization
26352850,Odontometry
26352850,Orthodontic Anchorage Procedures
26352850,Orthodontic Appliance Design
26352850,Orthodontic Space Closure
26352850,Patient Care Planning
26352852,Activator Appliances
26352852,Cephalometry
26352852,Child
26352852,"Dentition, Mixed"
26352852,Female
26352852,Humans
26352852,Incisor
26352852,Male
26352852,"Malocclusion, Angle Class II"
26352852,Maxilla
26352852,Open Bite
26352852,Orthodontic Appliance Design
26352852,"Orthodontic Appliances, Functional"
26352852,"Orthodontics, Interceptive"
26352852,Patient Care Planning
26352852,Retrognathia
26352852,Treatment Outcome
26353755,Adenocarcinoma
26353755,Aged
26353755,Humans
26353755,Ileostomy
26353755,Intestinal Volvulus
26353755,Male
26353755,Meckel Diverticulum
26353755,Postoperative Complications
26353755,Rectal Neoplasms
26353755,Tissue Adhesions
26353810,Adult
26353810,"Endocarditis, Bacterial"
26353810,Female
26353810,Heart Atria
26353810,"Heart Septal Defects, Ventricular"
26353810,Heart Ventricles
26353810,Humans
26353810,Tricuspid Valve
26353817,Deglutition Disorders
26353817,Esophageal Neoplasms
26353817,Female
26353817,"Granuloma, Plasma Cell"
26353817,Humans
26353817,Middle Aged
26353817,Treatment Outcome
26354794,Adult
26354794,"Aneurysm, Dissecting"
26354794,Antineoplastic Agents
26354794,Aortic Aneurysm
26354794,"Carcinoma, Medullary"
26354794,Cushing Syndrome
26354794,Diabetes Insipidus
26354794,Fatal Outcome
26354794,Humans
26354794,Hydrocortisone
26354794,Intussusception
26354794,Jejunal Diseases
26354794,Male
26354794,Niacinamide
26354794,Paraneoplastic Polyneuropathy
26354794,Phenylurea Compounds
26354794,Primary Dysautonomias
26354794,Sorafenib
26354794,Thyroid Neoplasms
26355378,"Diagnosis, Differential"
26355378,Female
26355378,Fibrin
26355378,Humans
26355378,Mediastinum
26355378,Middle Aged
26355378,Pleura
26355378,Pleural Neoplasms
26355378,"Tomography, X-Ray Computed"
26355945,Adult
26355945,Arylamine N-Acetyltransferase
26355945,Genetic Association Studies
26355945,Humans
26355945,Isoniazid
26355945,Male
26355945,"Polymorphism, Genetic"
26355945,Polyneuropathies
26355945,Risk Factors
26355945,Tuberculosis
26355945,Young Adult
26356695,Adult
26356695,Cardiovascular Agents
26356695,Coronary Angiography
26356695,Echocardiography
26356695,Heart Ventricles
26356695,Humans
26356695,Isolated Noncompaction of the Ventricular Myocardium
26356695,Male
26356695,Myocardial Bridging
26356695,Risk Reduction Behavior
26356695,"Tomography, X-Ray Computed"
26356695,Treatment Outcome
26356795,Acute Kidney Injury
26356795,Brain
26356795,"Diagnosis, Differential"
26356795,Female
26356795,Humans
26356795,"Infarction, Middle Cerebral Artery"
26356795,Lung Transplantation
26356795,Magnetic Resonance Imaging
26356795,Middle Aged
26356795,Posterior Leukoencephalopathy Syndrome
26356795,"Tomography, X-Ray Computed"
26356992,Aged
26356992,Angiography
26356992,Carotid Arteries
26356992,"Embolization, Therapeutic"
26356992,Female
26356992,Humans
26356992,Intracranial Aneurysm
26356992,Magnetic Resonance Imaging
26356992,Male
26356992,Middle Aged
26356992,Retrospective Studies
26356992,Stents
26357496,Autopsy
26357496,Coronary Occlusion
26357496,Coronary Vessels
26357496,Female
26357496,Humans
26357496,Middle Aged
26357496,Myocardial Infarction
26357496,Myocardium
26357496,Thrombosis
26357496,"Tomography, X-Ray Computed"
26357507,Adult
26357507,Female
26357507,Fluorodeoxyglucose F18
26357507,Hemangiosarcoma
26357507,Humans
26357507,Ki-67 Antigen
26357507,Lung Neoplasms
26357507,Multimodal Imaging
26357507,Positron-Emission Tomography
26357507,Radiopharmaceuticals
26357507,"Tomography, Spiral Computed"
26357841,Adult
26357841,Arterial Occlusive Diseases
26357841,Cerebral Infarction
26357841,"Diagnosis, Differential"
26357841,Female
26357841,Hand
26357841,Humans
26357841,Magnetic Resonance Imaging
26357841,Middle Cerebral Artery
26357841,Motor Skills Disorders
26357841,Peripheral Nervous System Diseases
26358565,Acupuncture Therapy
26358565,Adult
26358565,Anti-Bacterial Agents
26358565,Female
26358565,Humans
26358565,Magnetic Resonance Imaging
26358565,Nafcillin
26358565,Postpartum Period
26358565,Pregnancy
26358565,Puerperal Infection
26358565,Sacroiliac Joint
26358565,Sacroiliitis
26358565,Sciatica
26358565,Staphylococcal Infections
26358565,Staphylococcus aureus
26358565,"Tomography, X-Ray Computed"
26358638,Cystectomy
26358638,"Diagnosis, Differential"
26358638,Humans
26358638,Magnetic Resonance Imaging
26358638,Male
26358638,Middle Aged
26358638,"Neoplasm Recurrence, Local"
26358638,Rhabdomyosarcoma
26358638,"Tomography, X-Ray Computed"
26358638,Urinary Bladder
26358638,Urinary Bladder Neoplasms
26361972,Adrenal Cortex Hormones
26361972,Anti-Bacterial Agents
26361972,Cicatrix
26361972,"Diagnosis, Differential"
26361972,Granuloma
26361972,Humans
26361972,Immunosuppressive Agents
26361972,Lower Extremity
26361972,Male
26361972,Methotrexate
26361972,Middle Aged
26361972,Prednisone
26361972,Radiography
26361972,Sarcoidosis
26361972,Tibia
26361972,Uveitis
26362063,Aged
26362063,"Diagnosis, Differential"
26362063,Humans
26362063,Liver
26362063,Magnetic Resonance Imaging
26362063,Male
26362063,Peliosis Hepatis
26362063,Prostatic Neoplasms
26362063,"Tomography, X-Ray Computed"
26362771,Coronary Aneurysm
26362771,Coronary Artery Disease
26362771,Female
26362771,Fistula
26362771,Heart Atria
26362771,Humans
26362771,Middle Aged
26362782,Adolescent
26362782,Athletic Injuries
26362782,Baseball
26362782,Compartment Syndromes
26362782,"Gait Disorders, Neurologic"
26362782,Humans
26362782,Magnetic Resonance Imaging
26362782,Male
26362782,Paralysis
26362782,Peroneal Nerve
26362782,Rupture
26362782,Soccer
26362782,Tendon Injuries
26362782,Young Adult
26363551,Aged
26363551,Cardiac Surgical Procedures
26363551,Humans
26363551,Male
26363551,Mitral Valve
26363551,Mitral Valve Insufficiency
26363551,Pericardium
26363551,Reoperation
26363551,Treatment Failure
26363551,Treatment Outcome
26364299,Adult
26364299,Cocaine-Related Disorders
26364299,"Diagnosis, Differential"
26364299,Humans
26364299,Illicit Drugs
26364299,Male
26364299,Mediastinal Emphysema
26364299,"Radiography, Thoracic"
26364299,Subcutaneous Emphysema
26364299,"Tomography, X-Ray Computed"
26364299,Young Adult
26364835,"Anesthesia, General"
26364835,Female
26364835,Herniorrhaphy
26364835,Humans
26364835,Hypercapnia
26364835,"Infant, Newborn"
26364835,Intraoperative Complications
26365740,Animals
26365740,Cat Diseases
26365740,Cats
26365740,Female
26365740,Genetic Predisposition to Disease
26365740,Male
26365740,Osteochondrodysplasias
26365740,Palliative Care
26365740,Radiotherapy
26366280,Adipose Tissue
26366280,Aged
26366280,"Biopsy, Needle"
26366280,"Carcinoma, Renal Cell"
26366280,Humans
26366280,Image-Guided Biopsy
26366280,Kidney
26366280,Kidney Neoplasms
26366280,Male
26366280,Neoplasm Seeding
26366280,Soft Tissue Neoplasms
26368939,Breast Diseases
26368939,"Calcification, Physiologic"
26368939,"Diagnosis, Differential"
26368939,Elasticity Imaging Techniques
26368939,Female
26368939,Humans
26368939,Sensitivity and Specificity
26368939,"Ultrasonography, Mammary"
26369323,Aged
26369323,"Biomarkers, Tumor"
26369323,"Hematopoiesis, Extramedullary"
26369323,Humans
26369323,Immunohistochemistry
26369323,"Lymphoma, Follicular"
26369323,Male
26369323,"Spherocytosis, Hereditary"
26369415,Animals
26369415,Atrial Fibrillation
26369415,Electrocardiography
26369415,Heart
26369415,Humans
26369415,Male
26369415,Middle Aged
26369415,Patient Admission
26369415,Snake Bites
26369415,Ultrasonography
26369415,Viperidae
26369552,Base Sequence
26369552,Basic Helix-Loop-Helix Leucine Zipper Transcription Factors
26369552,"Biomarkers, Tumor"
26369552,Female
26369552,Gene Rearrangement
26369552,Humans
26369552,Immunohistochemistry
26369552,Lung Neoplasms
26369552,Middle Aged
26369552,Molecular Sequence Data
26369552,Polymerase Chain Reaction
26369552,"Sarcoma, Alveolar Soft Part"
26369561,"Diagnosis, Differential"
26369561,Face
26369561,Geography
26369561,Humans
26369561,Male
26369561,Middle Aged
26369561,Parkinson Disease
26369561,Scrub Typhus
26369675,"Anti-Infective Agents, Local"
26369675,Antipsychotic Agents
26369675,Delusional Parasitosis
26369675,"Diagnosis, Differential"
26369675,Foreign Bodies
26369675,Humans
26369675,Male
26369675,Middle Aged
26369675,Risperidone
26369675,Syringes
26369675,Urethral Stricture
26370133,Aged
26370133,Female
26370133,"Glomerulonephritis, Membranoproliferative"
26370133,Humans
26370233,Adult
26370233,Anti-N-Methyl-D-Aspartate Receptor Encephalitis
26370233,Autoantibodies
26370233,Female
26370233,Humans
26370233,"Nevus, Pigmented"
26370233,Postoperative Complications
26370233,Psychotic Disorders
26370233,"Receptors, N-Methyl-D-Aspartate"
26370233,Seizures
26370233,Skin Neoplasms
26370296,Anuria
26370296,"Child, Preschool"
26370296,China
26370296,Female
26370296,Humans
26370296,"Infant, Newborn"
26370296,"Kidney Failure, Chronic"
26370296,Live Birth
26370296,Parturition
26370296,Pregnancy
26370296,Pregnancy Complications
26370296,Renal Dialysis
26370296,Young Adult
26373532,"Carcinoma, Renal Cell"
26373532,Fatal Outcome
26373532,Female
26373532,Humans
26373532,Kidney Neoplasms
26373532,Middle Aged
26373532,Pancreatectomy
26373532,Pancreatic Neoplasms
26373532,Pylorus
26373626,Aged
26373626,Anti-Bacterial Agents
26373626,Ceftriaxone
26373626,Homeless Persons
26373626,Humans
26373626,Leptospirosis
26373626,Male
26373626,Polymerase Chain Reaction
26373626,Systemic Inflammatory Response Syndrome
26373626,Tokyo
26374639,"Biopsy, Needle"
26374639,Coronary Vessels
26374639,"Embolism, Air"
26374639,Humans
26374639,Image-Guided Biopsy
26374639,Lung Neoplasms
26374639,Male
26374639,Middle Aged
26374639,Myocardial Infarction
26374639,Stroke
26374639,"Tomography, X-Ray Computed"
26374700,Female
26374700,Humans
26374700,Insulinoma
26374700,Magnetic Resonance Imaging
26374700,Male
26374700,Middle Aged
26374700,"Tomography, X-Ray Computed"
26374701,Aged
26374701,Antineoplastic Combined Chemotherapy Protocols
26374701,Basal Ganglia
26374701,Brain
26374701,Humans
26374701,"Leukemia, Lymphocytic, Chronic, B-Cell"
26374701,Male
26374701,"Paraneoplastic Syndromes, Nervous System"
26374701,Parkinsonian Disorders
26375225,"Aged, 80 and over"
26375225,Biopsy
26375225,Epidermis
26375225,Female
26375225,Granuloma
26375225,Humans
26375225,Immunohistochemistry
26375225,Mycosis Fungoides
26375225,Skin Neoplasms
26375227,Aged
26375227,Chronic Disease
26375227,Erythema Nodosum
26375227,Female
26375227,Humans
26375227,Hypothyroidism
26375227,"Vasculitis, Leukocytoclastic, Cutaneous"
26375226,Acute Generalized Exanthematous Pustulosis
26375226,Aged
26375226,Anti-Bacterial Agents
26375226,Biopsy
26375226,Ceftriaxone
26375226,"Diagnosis, Differential"
26375226,Humans
26375226,Male
26375226,Psoriasis
26375229,Biopsy
26375229,Female
26375229,Fever
26375229,Humans
26375229,Infant
26375229,Rare Diseases
26375229,Skin
26375229,Sweet Syndrome
26375230,Aged
26375230,Biopsy
26375230,Cellulitis
26375230,"Diagnosis, Differential"
26375230,Eosinophilia
26375230,Female
26375230,Humans
26375230,"Leukemia, Lymphocytic, Chronic, B-Cell"
26375230,Skin
26375228,Adenocarcinoma
26375228,"Aged, 80 and over"
26375228,Biopsy
26375228,Fatal Outcome
26375228,Female
26375228,Gastrointestinal Neoplasms
26375228,Humans
26375228,"Neoplasms, Unknown Primary"
26375228,Skin Neoplasms
26375231,Aged
26375231,Biopsy
26375231,"Diagnosis, Differential"
26375231,Ear Auricle
26375231,Ear Neoplasms
26375231,Fibroma
26375231,Friends
26375231,Humans
26375231,Immunohistochemistry
26375231,Male
26375231,Skin Neoplasms
26375231,Xanthomatosis
26375234,Child
26375234,Deafness
26375234,Early Diagnosis
26375234,Female
26375234,Humans
26375234,Phenotype
26375234,Waardenburg Syndrome
26376400,Adult
26376400,Female
26376400,Humans
26376400,Hypertension
26376400,"Lupus Erythematosus, Systemic"
26376400,Pregnancy
26376400,"Pregnancy Complications, Cardiovascular"
26376400,"Reproductive Techniques, Assisted"
26376403,Adolescent
26376403,Heart Failure
26376403,Heart Neoplasms
26376403,Heart Ventricles
26376403,Hepatoblastoma
26376403,Humans
26376403,Liver Neoplasms
26376403,Male
26376403,Pulmonary Artery
26376405,Adrenal Cortex Neoplasms
26376405,Aged
26376405,Carcinoma
26376405,Gastrointestinal Stromal Tumors
26376405,Humans
26376405,Male
26376405,"Neoplasms, Multiple Primary"
26376405,Stomach
26376405,Stomach Neoplasms
26376592,Adenocarcinoma
26376592,Aged
26376592,Antineoplastic Agents
26376592,Causality
26376592,Clinical Trials as Topic
26376592,Dasatinib
26376592,Depression
26376592,Drug Substitution
26376592,Fibroma
26376592,Hemangioma
26376592,Humans
26376592,"Leukemia, Myeloid, Chronic-Phase"
26376592,Liver Neoplasms
26376592,Male
26376592,"Neoplasms, Second Primary"
26376592,Pancreatic Neoplasms
26376592,Pancreaticoduodenectomy
26376592,Pancreatitis
26376592,Papilloma
26376592,Pyrimidines
26376592,Stomach Neoplasms
26376592,Thyroid Neoplasms
26376593,Anticoagulants
26376593,Cardiopulmonary Bypass
26376593,Heart-Lung Machine
26376593,"Heparin, Low-Molecular-Weight"
26376593,Humans
26376593,"Hypothermia, Induced"
26376593,"Infant, Newborn"
26376593,Male
26376593,Portal Vein
26376593,Postoperative Complications
26376593,Scimitar Syndrome
26376593,"Ultrasonography, Doppler"
26376593,Venous Thrombosis
26376594,Anti-Bacterial Agents
26376594,Antineoplastic Combined Chemotherapy Protocols
26376594,"Drug Resistance, Multiple, Bacterial"
26376594,Gram-Positive Bacterial Infections
26376594,Humans
26376594,Leuconostoc
26376594,"Lymphoma, Mantle-Cell"
26376594,Male
26376594,"Meningitis, Bacterial"
26376594,Meropenem
26376594,Middle Aged
26376594,Opportunistic Infections
26376594,Rituximab
26376594,Thienamycins
26376717,Female
26376717,Humans
26376717,"Leukoencephalitis, Acute Hemorrhagic"
26376717,Magnetic Resonance Imaging
26376717,"Multiple Sclerosis, Relapsing-Remitting"
26376717,Young Adult
